,image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed
641,https://img.pokemondb.net/sprites/sword-shield/icon/swoobat.png,0528,Swoobat,Psychic,Flying,425,67,57,55,77,55,114
642,https://img.pokemondb.net/sprites/sword-shield/icon/drilbur.png,0529,Drilbur,Ground,,328,60,85,40,30,45,68
643,https://img.pokemondb.net/sprites/sword-shield/icon/excadrill.png,0530,Excadrill,Ground,Steel,508,110,135,60,50,65,88
644,https://img.pokemondb.net/sprites/sword-shield/icon/audino.png,0531,Audino,Normal,,445,103,60,86,60,86,50
645,https://img.pokemondb.net/sprites/sword-shield/icon/audino-mega.png,0531,Audino Mega Audino,Normal,Fairy,545,103,60,126,80,126,50
646,https://img.pokemondb.net/sprites/sword-shield/icon/timburr.png,0532,Timburr,Fighting,,305,75,80,55,25,35,35
647,https://img.pokemondb.net/sprites/sword-shield/icon/gurdurr.png,0533,Gurdurr,Fighting,,405,85,105,85,40,50,40
648,https://img.pokemondb.net/sprites/sword-shield/icon/conkeldurr.png,0534,Conkeldurr,Fighting,,505,105,140,95,55,65,45
649,https://img.pokemondb.net/sprites/sword-shield/icon/tympole.png,0535,Tympole,Water,,294,50,50,40,50,40,64
650,https://img.pokemondb.net/sprites/sword-shield/icon/palpitoad.png,0536,Palpitoad,Water,Ground,384,75,65,55,65,55,69
651,https://img.pokemondb.net/sprites/sword-shield/icon/seismitoad.png,0537,Seismitoad,Water,Ground,509,105,95,75,85,75,74
652,https://img.pokemondb.net/sprites/sword-shield/icon/throh.png,0538,Throh,Fighting,,465,120,100,85,30,85,45
653,https://img.pokemondb.net/sprites/sword-shield/icon/sawk.png,0539,Sawk,Fighting,,465,75,125,75,30,75,85
654,https://img.pokemondb.net/sprites/sword-shield/icon/sewaddle.png,0540,Sewaddle,Bug,Grass,310,45,53,70,40,60,42
655,https://img.pokemondb.net/sprites/sword-shield/icon/swadloon.png,0541,Swadloon,Bug,Grass,380,55,63,90,50,80,42
656,https://img.pokemondb.net/sprites/sword-shield/icon/leavanny.png,0542,Leavanny,Bug,Grass,500,75,103,80,70,80,92
657,https://img.pokemondb.net/sprites/sword-shield/icon/venipede.png,0543,Venipede,Bug,Poison,260,30,45,59,30,39,57
658,https://img.pokemondb.net/sprites/sword-shield/icon/whirlipede.png,0544,Whirlipede,Bug,Poison,360,40,55,99,40,79,47
659,https://img.pokemondb.net/sprites/sword-shield/icon/scolipede.png,0545,Scolipede,Bug,Poison,485,60,100,89,55,69,112
660,https://img.pokemondb.net/sprites/sword-shield/icon/cottonee.png,0546,Cottonee,Grass,Fairy,280,40,27,60,37,50,66
661,https://img.pokemondb.net/sprites/sword-shield/icon/whimsicott.png,0547,Whimsicott,Grass,Fairy,480,60,67,85,77,75,116
662,https://img.pokemondb.net/sprites/sword-shield/icon/petilil.png,0548,Petilil,Grass,,280,45,35,50,70,50,30
663,https://img.pokemondb.net/sprites/sword-shield/icon/lilligant.png,0549,Lilligant,Grass,,480,70,60,75,110,75,90
664,https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant-hisuian.png,0549,Lilligant Hisuian Lilligant,Grass,Fighting,480,70,105,75,50,75,105
665,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-red-striped.png,0550,Basculin Red-Striped Form,Water,,460,70,92,65,80,55,98
666,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-blue-striped.png,0550,Basculin Blue-Striped Form,Water,,460,70,92,65,80,55,98
667,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-white-striped.png,0550,Basculin White-Striped Form,Water,,460,70,92,65,80,55,98
668,https://img.pokemondb.net/sprites/sword-shield/icon/sandile.png,0551,Sandile,Ground,Dark,292,50,72,35,35,35,65
669,https://img.pokemondb.net/sprites/sword-shield/icon/krokorok.png,0552,Krokorok,Ground,Dark,351,60,82,45,45,45,74
670,https://img.pokemondb.net/sprites/sword-shield/icon/krookodile.png,0553,Krookodile,Ground,Dark,519,95,117,80,65,70,92
671,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka.png,0554,Darumaka,Fire,,315,70,90,45,15,45,50
672,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka-galarian.png,0554,Darumaka Galarian Darumaka,Ice,,315,70,90,45,15,45,50
673,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-standard.png,0555,Darmanitan Standard Mode,Fire,,480,105,140,55,30,55,95
674,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-zen.png,0555,Darmanitan Zen Mode,Fire,Psychic,540,105,30,105,140,105,55
675,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-galarian-standard.png,0555,Darmanitan Galarian Standard Mode,Ice,,480,105,140,55,30,55,95
676,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-galarian-zen.png,0555,Darmanitan Galarian Zen Mode,Ice,Fire,540,105,160,55,30,55,135
677,https://img.pokemondb.net/sprites/sword-shield/icon/maractus.png,0556,Maractus,Grass,,461,75,86,67,106,67,60
678,https://img.pokemondb.net/sprites/sword-shield/icon/dwebble.png,0557,Dwebble,Bug,Rock,325,50,65,85,35,35,55
679,https://img.pokemondb.net/sprites/sword-shield/icon/crustle.png,0558,Crustle,Bug,Rock,485,70,105,125,65,75,45
680,https://img.pokemondb.net/sprites/sword-shield/icon/scraggy.png,0559,Scraggy,Dark,Fighting,348,50,75,70,35,70,48
681,https://img.pokemondb.net/sprites/sword-shield/icon/scrafty.png,0560,Scrafty,Dark,Fighting,488,65,90,115,45,115,58
682,https://img.pokemondb.net/sprites/sword-shield/icon/sigilyph.png,0561,Sigilyph,Psychic,Flying,490,72,58,80,103,80,97
683,https://img.pokemondb.net/sprites/sword-shield/icon/yamask.png,0562,Yamask,Ghost,,303,38,30,85,55,65,30
684,https://img.pokemondb.net/sprites/sword-shield/icon/yamask-galarian.png,0562,Yamask Galarian Yamask,Ground,Ghost,303,38,55,85,30,65,30
685,https://img.pokemondb.net/sprites/sword-shield/icon/cofagrigus.png,0563,Cofagrigus,Ghost,,483,58,50,145,95,105,30
686,https://img.pokemondb.net/sprites/sword-shield/icon/tirtouga.png,0564,Tirtouga,Water,Rock,355,54,78,103,53,45,22
687,https://img.pokemondb.net/sprites/sword-shield/icon/carracosta.png,0565,Carracosta,Water,Rock,495,74,108,133,83,65,32
688,https://img.pokemondb.net/sprites/sword-shield/icon/archen.png,0566,Archen,Rock,Flying,401,55,112,45,74,45,70
689,https://img.pokemondb.net/sprites/sword-shield/icon/archeops.png,0567,Archeops,Rock,Flying,567,75,140,65,112,65,110
690,https://img.pokemondb.net/sprites/sword-shield/icon/trubbish.png,0568,Trubbish,Poison,,329,50,50,62,40,62,65
691,https://img.pokemondb.net/sprites/sword-shield/icon/garbodor.png,0569,Garbodor,Poison,,474,80,95,82,60,82,75
692,https://img.pokemondb.net/sprites/sword-shield/icon/zorua.png,0570,Zorua,Dark,,330,40,65,40,80,40,65
693,https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua-hisuian.png,0570,Zorua Hisuian Zorua,Normal,Ghost,330,35,60,40,85,40,70
694,https://img.pokemondb.net/sprites/sword-shield/icon/zoroark.png,0571,Zoroark,Dark,,510,60,105,60,120,60,105
695,https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark-hisuian.png,0571,Zoroark Hisuian Zoroark,Normal,Ghost,510,55,100,60,125,60,110
696,https://img.pokemondb.net/sprites/sword-shield/icon/minccino.png,0572,Minccino,Normal,,300,55,50,40,40,40,75
697,https://img.pokemondb.net/sprites/sword-shield/icon/cinccino.png,0573,Cinccino,Normal,,470,75,95,60,65,60,115
698,https://img.pokemondb.net/sprites/sword-shield/icon/gothita.png,0574,Gothita,Psychic,,290,45,30,50,55,65,45
699,https://img.pokemondb.net/sprites/sword-shield/icon/gothorita.png,0575,Gothorita,Psychic,,390,60,45,70,75,85,55
700,https://img.pokemondb.net/sprites/sword-shield/icon/gothitelle.png,0576,Gothitelle,Psychic,,490,70,55,95,95,110,65
701,https://img.pokemondb.net/sprites/sword-shield/icon/solosis.png,0577,Solosis,Psychic,,290,45,30,40,105,50,20
702,https://img.pokemondb.net/sprites/sword-shield/icon/duosion.png,0578,Duosion,Psychic,,370,65,40,50,125,60,30
703,https://img.pokemondb.net/sprites/sword-shield/icon/reuniclus.png,0579,Reuniclus,Psychic,,490,110,65,75,125,85,30
704,https://img.pokemondb.net/sprites/sword-shield/icon/ducklett.png,0580,Ducklett,Water,Flying,305,62,44,50,44,50,55
705,https://img.pokemondb.net/sprites/sword-shield/icon/swanna.png,0581,Swanna,Water,Flying,473,75,87,63,87,63,98
706,https://img.pokemondb.net/sprites/sword-shield/icon/vanillite.png,0582,Vanillite,Ice,,305,36,50,50,65,60,44
707,https://img.pokemondb.net/sprites/sword-shield/icon/vanillish.png,0583,Vanillish,Ice,,395,51,65,65,80,75,59
708,https://img.pokemondb.net/sprites/sword-shield/icon/vanilluxe.png,0584,Vanilluxe,Ice,,535,71,95,85,110,95,79
709,https://img.pokemondb.net/sprites/sword-shield/icon/deerling.png,0585,Deerling,Normal,Grass,335,60,60,50,40,50,75
710,https://img.pokemondb.net/sprites/sword-shield/icon/sawsbuck.png,0586,Sawsbuck,Normal,Grass,475,80,100,70,60,70,95
711,https://img.pokemondb.net/sprites/sword-shield/icon/emolga.png,0587,Emolga,Electric,Flying,428,55,75,60,75,60,103
712,https://img.pokemondb.net/sprites/sword-shield/icon/karrablast.png,0588,Karrablast,Bug,,315,50,75,45,40,45,60
713,https://img.pokemondb.net/sprites/sword-shield/icon/escavalier.png,0589,Escavalier,Bug,Steel,495,70,135,105,60,105,20
714,https://img.pokemondb.net/sprites/sword-shield/icon/foongus.png,0590,Foongus,Grass,Poison,294,69,55,45,55,55,15
715,https://img.pokemondb.net/sprites/sword-shield/icon/amoonguss.png,0591,Amoonguss,Grass,Poison,464,114,85,70,85,80,30
716,https://img.pokemondb.net/sprites/sword-shield/icon/frillish.png,0592,Frillish,Water,Ghost,335,55,40,50,65,85,40
717,https://img.pokemondb.net/sprites/sword-shield/icon/jellicent.png,0593,Jellicent,Water,Ghost,480,100,60,70,85,105,60
718,https://img.pokemondb.net/sprites/sword-shield/icon/alomomola.png,0594,Alomomola,Water,,470,165,75,80,40,45,65
719,https://img.pokemondb.net/sprites/sword-shield/icon/joltik.png,0595,Joltik,Bug,Electric,319,50,47,50,57,50,65
720,https://img.pokemondb.net/sprites/sword-shield/icon/galvantula.png,0596,Galvantula,Bug,Electric,472,70,77,60,97,60,108
721,https://img.pokemondb.net/sprites/sword-shield/icon/ferroseed.png,0597,Ferroseed,Grass,Steel,305,44,50,91,24,86,10
722,https://img.pokemondb.net/sprites/sword-shield/icon/ferrothorn.png,0598,Ferrothorn,Grass,Steel,489,74,94,131,54,116,20
723,https://img.pokemondb.net/sprites/sword-shield/icon/klink.png,0599,Klink,Steel,,300,40,55,70,45,60,30
724,https://img.pokemondb.net/sprites/sword-shield/icon/klang.png,0600,Klang,Steel,,440,60,80,95,70,85,50
725,https://img.pokemondb.net/sprites/sword-shield/icon/klinklang.png,0601,Klinklang,Steel,,520,60,100,115,70,85,90
726,https://img.pokemondb.net/sprites/sword-shield/icon/tynamo.png,0602,Tynamo,Electric,,275,35,55,40,45,40,60
727,https://img.pokemondb.net/sprites/sword-shield/icon/eelektrik.png,0603,Eelektrik,Electric,,405,65,85,70,75,70,40
728,https://img.pokemondb.net/sprites/sword-shield/icon/eelektross.png,0604,Eelektross,Electric,,515,85,115,80,105,80,50
729,https://img.pokemondb.net/sprites/sword-shield/icon/elgyem.png,0605,Elgyem,Psychic,,335,55,55,55,85,55,30
730,https://img.pokemondb.net/sprites/sword-shield/icon/beheeyem.png,0606,Beheeyem,Psychic,,485,75,75,75,125,95,40
731,https://img.pokemondb.net/sprites/sword-shield/icon/litwick.png,0607,Litwick,Ghost,Fire,275,50,30,55,65,55,20
732,https://img.pokemondb.net/sprites/sword-shield/icon/lampent.png,0608,Lampent,Ghost,Fire,370,60,40,60,95,60,55
733,https://img.pokemondb.net/sprites/sword-shield/icon/chandelure.png,0609,Chandelure,Ghost,Fire,520,60,55,90,145,90,80
734,https://img.pokemondb.net/sprites/sword-shield/icon/axew.png,0610,Axew,Dragon,,320,46,87,60,30,40,57
735,https://img.pokemondb.net/sprites/sword-shield/icon/fraxure.png,0611,Fraxure,Dragon,,410,66,117,70,40,50,67
736,https://img.pokemondb.net/sprites/sword-shield/icon/haxorus.png,0612,Haxorus,Dragon,,540,76,147,90,60,70,97
737,https://img.pokemondb.net/sprites/sword-shield/icon/cubchoo.png,0613,Cubchoo,Ice,,305,55,70,40,60,40,40
738,https://img.pokemondb.net/sprites/sword-shield/icon/beartic.png,0614,Beartic,Ice,,505,95,130,80,70,80,50
739,https://img.pokemondb.net/sprites/sword-shield/icon/cryogonal.png,0615,Cryogonal,Ice,,515,80,50,50,95,135,105
740,https://img.pokemondb.net/sprites/sword-shield/icon/shelmet.png,0616,Shelmet,Bug,,305,50,40,85,40,65,25
741,https://img.pokemondb.net/sprites/sword-shield/icon/accelgor.png,0617,Accelgor,Bug,,495,80,70,40,100,60,145
742,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk.png,0618,Stunfisk,Ground,Electric,471,109,66,84,81,99,32
743,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk-galarian.png,0618,Stunfisk Galarian Stunfisk,Ground,Steel,471,109,81,99,66,84,32
744,https://img.pokemondb.net/sprites/sword-shield/icon/mienfoo.png,0619,Mienfoo,Fighting,,350,45,85,50,55,50,65
745,https://img.pokemondb.net/sprites/sword-shield/icon/mienshao.png,0620,Mienshao,Fighting,,510,65,125,60,95,60,105
746,https://img.pokemondb.net/sprites/sword-shield/icon/druddigon.png,0621,Druddigon,Dragon,,485,77,120,90,60,90,48
747,https://img.pokemondb.net/sprites/sword-shield/icon/golett.png,0622,Golett,Ground,Ghost,303,59,74,50,35,50,35
748,https://img.pokemondb.net/sprites/sword-shield/icon/golurk.png,0623,Golurk,Ground,Ghost,483,89,124,80,55,80,55
749,https://img.pokemondb.net/sprites/sword-shield/icon/pawniard.png,0624,Pawniard,Dark,Steel,340,45,85,70,40,40,60
750,https://img.pokemondb.net/sprites/sword-shield/icon/bisharp.png,0625,Bisharp,Dark,Steel,490,65,125,100,60,70,70
751,https://img.pokemondb.net/sprites/sword-shield/icon/bouffalant.png,0626,Bouffalant,Normal,,490,95,110,95,40,95,55
752,https://img.pokemondb.net/sprites/sword-shield/icon/rufflet.png,0627,Rufflet,Normal,Flying,350,70,83,50,37,50,60
753,https://img.pokemondb.net/sprites/sword-shield/icon/braviary.png,0628,Braviary,Normal,Flying,510,100,123,75,57,75,80
754,https://img.pokemondb.net/sprites/scarlet-violet/icon/braviary-hisuian.png,0628,Braviary Hisuian Braviary,Psychic,Flying,510,110,83,70,112,70,65
755,https://img.pokemondb.net/sprites/sword-shield/icon/vullaby.png,0629,Vullaby,Dark,Flying,370,70,55,75,45,65,60
756,https://img.pokemondb.net/sprites/sword-shield/icon/mandibuzz.png,0630,Mandibuzz,Dark,Flying,510,110,65,105,55,95,80
757,https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png,0631,Heatmor,Fire,,484,85,97,66,105,66,65
758,https://img.pokemondb.net/sprites/sword-shield/icon/durant.png,0632,Durant,Bug,Steel,484,58,109,112,48,48,109
759,https://img.pokemondb.net/sprites/sword-shield/icon/deino.png,0633,Deino,Dark,Dragon,300,52,65,50,45,50,38
760,https://img.pokemondb.net/sprites/sword-shield/icon/zweilous.png,0634,Zweilous,Dark,Dragon,420,72,85,70,65,70,58
761,https://img.pokemondb.net/sprites/sword-shield/icon/hydreigon.png,0635,Hydreigon,Dark,Dragon,600,92,105,90,125,90,98
762,https://img.pokemondb.net/sprites/sword-shield/icon/larvesta.png,0636,Larvesta,Bug,Fire,360,55,85,55,50,55,60
763,https://img.pokemondb.net/sprites/sword-shield/icon/volcarona.png,0637,Volcarona,Bug,Fire,550,85,60,65,135,105,100
764,https://img.pokemondb.net/sprites/sword-shield/icon/cobalion.png,0638,Cobalion,Steel,Fighting,580,91,90,129,90,72,108
765,https://img.pokemondb.net/sprites/sword-shield/icon/terrakion.png,0639,Terrakion,Rock,Fighting,580,91,129,90,72,90,108
766,https://img.pokemondb.net/sprites/sword-shield/icon/virizion.png,0640,Virizion,Grass,Fighting,580,91,90,72,90,129,108
767,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,0641,Tornadus Incarnate Forme,Flying,,580,79,115,70,125,80,111
768,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-therian.png,0641,Tornadus Therian Forme,Flying,,580,79,100,80,110,90,121
769,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-incarnate.png,0642,Thundurus Incarnate Forme,Electric,Flying,580,79,115,70,125,80,111
770,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-therian.png,0642,Thundurus Therian Forme,Electric,Flying,580,79,105,70,145,80,101
771,https://img.pokemondb.net/sprites/sword-shield/icon/reshiram.png,0643,Reshiram,Dragon,Fire,680,100,120,100,150,120,90
772,https://img.pokemondb.net/sprites/sword-shield/icon/zekrom.png,0644,Zekrom,Dragon,Electric,680,100,150,120,120,100,90
773,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-incarnate.png,0645,Landorus Incarnate Forme,Ground,Flying,600,89,125,90,115,80,101
774,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-therian.png,0645,Landorus Therian Forme,Ground,Flying,600,89,145,90,105,80,91
775,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem.png,0646,Kyurem,Dragon,Ice,660,125,130,90,130,90,95
776,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-white.png,0646,Kyurem White Kyurem,Dragon,Ice,700,125,120,90,170,100,95
777,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-black.png,0646,Kyurem Black Kyurem,Dragon,Ice,700,125,170,100,120,90,95
778,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-ordinary.png,0647,Keldeo Ordinary Form,Water,Fighting,580,91,72,90,129,90,108
779,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-resolute.png,0647,Keldeo Resolute Form,Water,Fighting,580,91,72,90,129,90,108
780,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-aria.png,0648,Meloetta Aria Forme,Normal,Psychic,600,100,77,77,128,128,90
781,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-pirouette.png,0648,Meloetta Pirouette Forme,Normal,Fighting,600,100,128,90,77,77,128
782,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,0649,Genesect,Bug,Steel,600,71,120,95,120,95,99
783,https://img.pokemondb.net/sprites/sword-shield/icon/chespin.png,0650,Chespin,Grass,,313,56,61,65,48,45,38
784,https://img.pokemondb.net/sprites/sword-shield/icon/quilladin.png,0651,Quilladin,Grass,,405,61,78,95,56,58,57
785,https://img.pokemondb.net/sprites/sword-shield/icon/chesnaught.png,0652,Chesnaught,Grass,Fighting,530,88,107,122,74,75,64
786,https://img.pokemondb.net/sprites/sword-shield/icon/fennekin.png,0653,Fennekin,Fire,,307,40,45,40,62,60,60
787,https://img.pokemondb.net/sprites/sword-shield/icon/braixen.png,0654,Braixen,Fire,,409,59,59,58,90,70,73
788,https://img.pokemondb.net/sprites/sword-shield/icon/delphox.png,0655,Delphox,Fire,Psychic,534,75,69,72,114,100,104
789,https://img.pokemondb.net/sprites/sword-shield/icon/froakie.png,0656,Froakie,Water,,314,41,56,40,62,44,71
790,https://img.pokemondb.net/sprites/sword-shield/icon/frogadier.png,0657,Frogadier,Water,,405,54,63,52,83,56,97
791,https://img.pokemondb.net/sprites/sword-shield/icon/greninja.png,0658,Greninja,Water,Dark,530,72,95,67,103,71,122
792,https://img.pokemondb.net/sprites/sword-shield/icon/greninja-ash.png,0658,Greninja Ash-Greninja,Water,Dark,640,72,145,67,153,71,132
793,https://img.pokemondb.net/sprites/sword-shield/icon/bunnelby.png,0659,Bunnelby,Normal,,237,38,36,38,32,36,57
794,https://img.pokemondb.net/sprites/sword-shield/icon/diggersby.png,0660,Diggersby,Normal,Ground,423,85,56,77,50,77,78
795,https://img.pokemondb.net/sprites/sword-shield/icon/fletchling.png,0661,Fletchling,Normal,Flying,278,45,50,43,40,38,62
796,https://img.pokemondb.net/sprites/sword-shield/icon/fletchinder.png,0662,Fletchinder,Fire,Flying,382,62,73,55,56,52,84
797,https://img.pokemondb.net/sprites/sword-shield/icon/talonflame.png,0663,Talonflame,Fire,Flying,499,78,81,71,74,69,126
798,https://img.pokemondb.net/sprites/sword-shield/icon/scatterbug.png,0664,Scatterbug,Bug,,200,38,35,40,27,25,35
799,https://img.pokemondb.net/sprites/sword-shield/icon/spewpa.png,0665,Spewpa,Bug,,213,45,22,60,27,30,29
800,https://img.pokemondb.net/sprites/sword-shield/icon/vivillon.png,0666,Vivillon,Bug,Flying,411,80,52,50,90,50,89
801,https://img.pokemondb.net/sprites/sword-shield/icon/litleo.png,0667,Litleo,Fire,Normal,369,62,50,58,73,54,72
802,https://img.pokemondb.net/sprites/sword-shield/icon/pyroar.png,0668,Pyroar,Fire,Normal,507,86,68,72,109,66,106
803,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,0669,Flabébé,Fairy,,303,44,38,39,61,79,42
804,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,0670,Floette,Fairy,,371,54,45,47,75,98,52
805,https://img.pokemondb.net/sprites/sword-shield/icon/florges.png,0671,Florges,Fairy,,552,78,65,68,112,154,75
806,https://img.pokemondb.net/sprites/sword-shield/icon/skiddo.png,0672,Skiddo,Grass,,350,66,65,48,62,57,52
807,https://img.pokemondb.net/sprites/sword-shield/icon/gogoat.png,0673,Gogoat,Grass,,531,123,100,62,97,81,68
808,https://img.pokemondb.net/sprites/sword-shield/icon/pancham.png,0674,Pancham,Fighting,,348,67,82,62,46,48,43
809,https://img.pokemondb.net/sprites/sword-shield/icon/pangoro.png,0675,Pangoro,Fighting,Dark,495,95,124,78,69,71,58
810,https://img.pokemondb.net/sprites/sword-shield/icon/furfrou.png,0676,Furfrou,Normal,,472,75,80,60,65,90,102
811,https://img.pokemondb.net/sprites/sword-shield/icon/espurr.png,0677,Espurr,Psychic,,355,62,48,54,63,60,68
812,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-male.png,0678,Meowstic Male,Psychic,,466,74,48,76,83,81,104
813,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-female.png,0678,Meowstic Female,Psychic,,466,74,48,76,83,81,104
814,https://img.pokemondb.net/sprites/sword-shield/icon/honedge.png,0679,Honedge,Steel,Ghost,325,45,80,100,35,37,28
815,https://img.pokemondb.net/sprites/sword-shield/icon/doublade.png,0680,Doublade,Steel,Ghost,448,59,110,150,45,49,35
816,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-shield.png,0681,Aegislash Shield Forme,Steel,Ghost,500,60,50,140,50,140,60
817,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-blade.png,0681,Aegislash Blade Forme,Steel,Ghost,500,60,140,50,140,50,60
818,https://img.pokemondb.net/sprites/sword-shield/icon/spritzee.png,0682,Spritzee,Fairy,,341,78,52,60,63,65,23
819,https://img.pokemondb.net/sprites/sword-shield/icon/aromatisse.png,0683,Aromatisse,Fairy,,462,101,72,72,99,89,29
820,https://img.pokemondb.net/sprites/sword-shield/icon/swirlix.png,0684,Swirlix,Fairy,,341,62,48,66,59,57,49
821,https://img.pokemondb.net/sprites/sword-shield/icon/slurpuff.png,0685,Slurpuff,Fairy,,480,82,80,86,85,75,72
822,https://img.pokemondb.net/sprites/sword-shield/icon/inkay.png,0686,Inkay,Dark,Psychic,288,53,54,53,37,46,45
823,https://img.pokemondb.net/sprites/sword-shield/icon/malamar.png,0687,Malamar,Dark,Psychic,482,86,92,88,68,75,73
824,https://img.pokemondb.net/sprites/sword-shield/icon/binacle.png,0688,Binacle,Rock,Water,306,42,52,67,39,56,50
825,https://img.pokemondb.net/sprites/sword-shield/icon/barbaracle.png,0689,Barbaracle,Rock,Water,500,72,105,115,54,86,68
826,https://img.pokemondb.net/sprites/sword-shield/icon/skrelp.png,0690,Skrelp,Poison,Water,320,50,60,60,60,60,30
827,https://img.pokemondb.net/sprites/sword-shield/icon/dragalge.png,0691,Dragalge,Poison,Dragon,494,65,75,90,97,123,44
828,https://img.pokemondb.net/sprites/sword-shield/icon/clauncher.png,0692,Clauncher,Water,,330,50,53,62,58,63,44
829,https://img.pokemondb.net/sprites/sword-shield/icon/clawitzer.png,0693,Clawitzer,Water,,500,71,73,88,120,89,59
830,https://img.pokemondb.net/sprites/sword-shield/icon/helioptile.png,0694,Helioptile,Electric,Normal,289,44,38,33,61,43,70
831,https://img.pokemondb.net/sprites/sword-shield/icon/heliolisk.png,0695,Heliolisk,Electric,Normal,481,62,55,52,109,94,109
832,https://img.pokemondb.net/sprites/sword-shield/icon/tyrunt.png,0696,Tyrunt,Rock,Dragon,362,58,89,77,45,45,48
833,https://img.pokemondb.net/sprites/sword-shield/icon/tyrantrum.png,0697,Tyrantrum,Rock,Dragon,521,82,121,119,69,59,71
834,https://img.pokemondb.net/sprites/sword-shield/icon/amaura.png,0698,Amaura,Rock,Ice,362,77,59,50,67,63,46
835,https://img.pokemondb.net/sprites/sword-shield/icon/aurorus.png,0699,Aurorus,Rock,Ice,521,123,77,72,99,92,58
836,https://img.pokemondb.net/sprites/sword-shield/icon/sylveon.png,0700,Sylveon,Fairy,,525,95,65,65,110,130,60
837,https://img.pokemondb.net/sprites/sword-shield/icon/hawlucha.png,0701,Hawlucha,Fighting,Flying,500,78,92,75,74,63,118
838,https://img.pokemondb.net/sprites/sword-shield/icon/dedenne.png,0702,Dedenne,Electric,Fairy,431,67,58,57,81,67,101
839,https://img.pokemondb.net/sprites/sword-shield/icon/carbink.png,0703,Carbink,Rock,Fairy,500,50,50,150,50,150,50
840,https://img.pokemondb.net/sprites/sword-shield/icon/goomy.png,0704,Goomy,Dragon,,300,45,50,35,55,75,40
841,https://img.pokemondb.net/sprites/sword-shield/icon/sliggoo.png,0705,Sliggoo,Dragon,,452,68,75,53,83,113,60
842,https://img.pokemondb.net/sprites/scarlet-violet/icon/sliggoo-hisuian.png,0705,Sliggoo Hisuian Sliggoo,Steel,Dragon,452,58,75,83,83,113,40
843,https://img.pokemondb.net/sprites/sword-shield/icon/goodra.png,0706,Goodra,Dragon,,600,90,100,70,110,150,80
844,https://img.pokemondb.net/sprites/scarlet-violet/icon/goodra-hisuian.png,0706,Goodra Hisuian Goodra,Steel,Dragon,600,80,100,100,110,150,60
845,https://img.pokemondb.net/sprites/sword-shield/icon/klefki.png,0707,Klefki,Steel,Fairy,470,57,80,91,80,87,75
846,https://img.pokemondb.net/sprites/sword-shield/icon/phantump.png,0708,Phantump,Ghost,Grass,309,43,70,48,50,60,38
847,https://img.pokemondb.net/sprites/sword-shield/icon/trevenant.png,0709,Trevenant,Ghost,Grass,474,85,110,76,65,82,56
848,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-average.png,0710,Pumpkaboo Average Size,Ghost,Grass,335,49,66,70,44,55,51
849,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-small.png,0710,Pumpkaboo Small Size,Ghost,Grass,335,44,66,70,44,55,56
850,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-large.png,0710,Pumpkaboo Large Size,Ghost,Grass,335,54,66,70,44,55,46
851,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-super.png,0710,Pumpkaboo Super Size,Ghost,Grass,335,59,66,70,44,55,41
